Year,Country_Name,Nbr_Cars,Nbr_Commercial_Vehicle,Total,Percent_Change,Continent,Lower CI,Upper CI
2017-01-01,Turkey,1142906.0,552825.0,1695731.0,14.12%,Asia,,
2017-01-01,Ukraine,7296.0,2246.0,9542.0,81.27%,Europe,,
2017-01-01,United kingdom,1671166.0,78219.0,1749385.0,-3.70%,Europe,,
2017-01-01,Usa,3033216.0,8156769.0,11189985.0,-8.13%,North America,,
2017-01-01,Uzbekistan,140247.0,0.0,140247.0,59.10%,Asia,,
2017-01-01,Others,536725.0,221947.0,758672.0,16%,Other,,
2018-01-01,Argentina,208573.0,258076.0,466649.0,-1.4%,South America,,
2018-01-01,Austria,144500.0,20400.0,164900.0,69.7%,Europe,,
2018-01-01,Belgium,265958.0,42535.0,308493.0,-18.2%,Europe,,
2018-01-01,Brazil,2386758.0,493051.0,2879809.0,5.2%,South America,,
2018-01-01,Canada,655896.0,1364944.0,2020840.0,-7.9%,North America,,
2018-01-01,China,23529423.0,4279773.0,27809196.0,-4.2%,Asia,,
2018-01-01,Colombia,69000.0,3800.0,72800.0,-5.5%,South America,,
2018-01-01,Czechia,1345041.0,0.0,1345041.0,3%,Europe,,
2018-01-01,Egypt,19500.0,52100.0,71600.0,95%,Africa,,
2018-01-01,Finland,112104.0,0.0,112104.0,3%,Europe,,
2018-01-01,France,1763000.0,507000.0,2270000.0,2.0%,Europe,,
2018-01-01,Germany,5120409.0,0.0,5120409.0,-9.3%,Europe,,
2018-01-01,Hungary,430988.0,0.0,430988.0,3.0%,Europe,,
2018-01-01,India,4064774.0,1109871.0,5174645.0,8.0%,Asia,,
2018-01-01,Indonesia,1055774.0,287940.0,1343714.0,10.3%,Asia,,
2018-01-01,Iran,1027313.0,68213.0,1095526.0,-40%,Asia,,
2018-01-01,Italy,670932.0,389136.0,1060068.0,-7.2%,Europe,,
2018-01-01,Japan,8358220.0,1370308.0,9728528.0,0.4%,Asia,,
2018-01-01,Malaysia,522000.0,42800.0,564800.0,12.2%,Asia,,
2018-01-01,Morocco,368601.0,33484.0,402085.0,17.6%,Africa,,
2018-01-01,Mexico,1575808.0,2524717.0,4100525.0,0.1%,North America,,
2018-01-01,Poland,451600.0,208046.0,659646.0,-4.4%,Europe,,
2018-01-01,Portugal,234151.0,60215.0,294366.0,67.7%,Europe,,
2018-01-01,Romania,476769.0,0.0,476769.0,31.1%,Europe,,
2018-01-01,Russia,1563572.0,204102.0,1767674.0,13.9%,Europe,,
2018-01-01,Serbia,56303.0,146.0,56449.0,-28.5%,Europe,,
2018-01-01,Slovakia,1090000.0,0.0,1090000.0,5.6%,Europe,,
2018-01-01,Slovenia,209378.0,0.0,209378.0,10.2%,Europe,,
2018-01-01,South africa,321097.0,289757.0,610854.0,3.5%,Africa,,
2018-01-01,South korea,3661730.0,367104.0,4028834.0,-2.1%,Asia,,
2018-01-01,Spain,2267396.0,552169.0,2819565.0,-1.0%,Europe,,
2018-01-01,Taiwan,190052.0,63189.0,253241.0,-13.1%,Asia,,
2018-01-01,Thailand,877015.0,1290679.0,2167694.0,9.0%,Asia,,
2018-01-01,Turkey,1026461.0,523689.0,1550150.0,-8.6%,Asia,,
2018-01-01,Ukraine,5660.0,963.0,6623.0,-22.9%,Europe,,
2018-01-01,United kingdom,1519440.0,84888.0,1604328.0,-8.3%,Europe,,
2018-01-01,Usa,2795971.0,8518734.0,11314705.0,1.1%,North America,,
2018-01-01,Uzbekistan,220667.0,0.0,220667.0,57.3%,Asia,,
2018-01-01,Others,341554.0,152230.0,493784.0,0%,Other,,
2018-01-01,Total,70498388.0,25136912.0,95634593.0,-1.1%,Entire World,,
2019-01-01,Argentina,108364.0,206423.0,314787.0,-32.5%,South America,,
2019-01-01,Austria,158400.0,21000.0,179400.0,8.8%,Europe,,
2019-01-01,Belgium,247020.0,38777.0,285797.0,-7.4%,Europe,,
2019-01-01,Brazil,2448490.0,496498.0,2944988.0,2.2%,South America,,
2019-01-01,Canada,461370.0,1455215.0,1916585.0,-5.4%,North America,,
2019-01-01,China,21360193.0,4360472.0,25720665.0,-7.5%,Asia,,
2019-01-01,Czechia,1427563.0,6400.0,1433963.0,-0.6%,Europe,,
2019-01-01,Egypt,18500.0,0.0,18500.0,0%,Africa,,
2019-01-01,Finland,114785.0,0.0,114785.0,2.5%,Europe,,
2019-01-01,France,1675198.0,527262.0,2202460.0,-2.9%,Europe,,
2019-01-01,Germany,4661328.0,0.0,4661328.0,-9%,Europe,,
2019-01-01,Hungary,498158.0,0.0,498158.0,7.6%,Europe,,
2019-01-01,India,3623335.0,892682.0,4516017.0,-12.2%,Asia,,
2019-01-01,Indonesia,1045666.0,241182.0,1286848.0,-4.2%,Asia,,
2019-01-01,Iran,770000.0,51060.0,821060.0,-25%,Asia,,
2019-01-01,Italy,542007.0,373298.0,915305.0,-13.8%,Europe,,
2019-01-01,Japan,8328756.0,1355542.0,9684298.0,-0.5%,Asia,,
2019-01-01,Malaysia,534115.0,37517.0,571632.0,1.2%,Asia,,
2019-01-01,Morocco,360110.0,34542.0,394652.0,-1.8%,Africa,,
2019-01-01,Mexico,1382714.0,2604080.0,3986794.0,-2.8%,North America,,
2019-01-01,Poland,434700.0,215164.0,649864.0,-1.5%,Europe,,
2019-01-01,Portugal,282142.0,63562.0,345704.0,17.4%,Europe,,
2019-01-01,Romania,490412.0,0.0,490412.0,2.9%,Europe,,
2019-01-01,Russia,1523594.0,196190.0,1719784.0,-2.8%,Europe,,
2019-01-01,Serbia,34985.0,130.0,35115.0,-37.8%,Europe,,
2019-01-01,Slovakia,1100000.0,0.0,1100000.0,0.6%,Europe,,
2019-01-01,Slovenia,199102.0,0.0,199102.0,-4.9%,Europe,,
2019-01-01,South africa,348665.0,283318.0,631983.0,3.5%,Africa,,
2019-01-01,South korea,3612587.0,338030.0,3950617.0,-1.9%,Asia,,
2019-01-01,Spain,2248019.0,574336.0,2822355.0,0.1%,Europe,,
2019-01-01,Taiwan,189549.0,61755.0,251304.0,-0.8%,Asia,,
2019-01-01,Thailand,795254.0,1218456.0,2013710.0,-7.1%,Asia,,
2019-01-01,Turkey,982642.0,478602.0,1461244.0,-5.7%,Asia,,
2019-01-01,Ukraine,6254.0,1011.0,7265.0,9.7%,Europe,,
2019-01-01,United kingdom,1303135.0,78270.0,1381405.0,-13.9%,Europe,,
2019-01-01,Usa,2512780.0,8367239.0,10880019.0,-3.7%,North America,,
2019-01-01,Uzbekistan,271113.0,0.0,271113.0,22.9%,Asia,,
2019-01-01,Others,1048191.0,59652.0,1108503.0,0%,Other,,
2019-01-01,Total,67149196.0,24637665.0,91786861.0,-5.2%,Entire World,,
2020-01-01,Argentina,93001.0,164186.0,257187.0,-18%,South America,,
2020-01-01,Austria,104544.0,0.0,104544.0,-42%,Europe,,
2020-01-01,Belgium,237057.0,30403.0,267460.0,-6%,Europe,,
2020-01-01,Brazil,1608870.0,405185.0,2014055.0,-32%,South America,,
2020-01-01,Canada,327681.0,1048942.0,1376623.0,-28%,North America,,
2020-01-01,China,19994081.0,5231161.0,25225242.0,-2%,Asia,,
2020-01-01,Czech republic,1152901.0,6250.0,1159151.0,-19%,Europe,,
2020-01-01,Egypt,23754.0,0.0,23754.0,28%,Africa,,
2020-01-01,Finland,86270.0,0.0,86270.0,-25%,Europe,,
2020-01-01,France,927718.0,388653.0,1316371.0,-39%,Europe,,
2020-01-01,Germany,3515372.0,227082.0,3742454.0,-24%,Europe,,
2020-01-01,Hungary,406497.0,0.0,406497.0,-18%,Europe,,
2020-01-01,India,2851268.0,543178.0,3394446.0,-25%,Asia,,
2020-01-01,Indonesia,551400.0,139886.0,691286.0,-46%,Asia,,
2020-01-01,Iran,826210.0,54787.0,880997.0,7%,Asia,,
2020-01-01,Italy,451826.0,325339.0,777165.0,-15%,Europe,,
2020-01-01,Japan,6960025.0,1107532.0,8067557.0,-17%,Asia,,
2020-01-01,Kazakhstan,64790.0,10041.0,74831.0,51%,Asia,,
2020-01-01,Malaysia,457755.0,27431.0,485186.0,-15%,Asia,,
2020-01-01,Morocco,221299.0,27131.0,248430.0,-38%,Africa,,
2020-01-01,Mexico,967479.0,2209121.0,3176600.0,-21%,North America,,
2020-01-01,Poland,278900.0,172482.0,451382.0,-31%,Europe,,
2020-01-01,Portugal,211281.0,52955.0,264236.0,-24%,Europe,,
2020-01-01,Romania,438107.0,0.0,438107.0,-11%,Europe,,
2020-01-01,Russia,1260517.0,174818.0,1435335.0,-17%,Europe,,
2020-01-01,Serbia,23272.0,103.0,23375.0,-33%,Europe,,
2020-01-01,Slovakia,985000.0,0.0,985000.0,-11%,Europe,,
2020-01-01,Slovenia,141714.0,0.0,141714.0,-29%,Europe,,
2020-01-01,South africa,238216.0,209002.0,447218.0,-29%,Africa,,
2020-01-01,South korea,3211706.0,295068.0,3506774.0,-11%,Asia,,
2020-01-01,Spain,1800664.0,467521.0,2268185.0,-20%,Europe,,
2020-01-01,Taiwan,180967.0,64648.0,245615.0,-2%,Asia,,
2020-01-01,Thailand,537633.0,889441.0,1427074.0,-29%,Asia,,
2020-01-01,Turkey,855043.0,442835.0,1297878.0,-11%,Asia,,
2020-01-01,Ukraine,4202.0,750.0,4952.0,-32%,Europe,,
2020-01-01,United kingdom,920928.0,66116.0,987044.0,-29%,Europe,,
2020-01-01,Usa,1926795.0,6895604.0,8822399.0,-19%,North America,,
2020-01-01,Uzbekistan,280080.0,0.0,280080.0,3%,Asia,,
2020-01-01,Others,709633.0,109475.0,819108.0,0%,Other,,
2020-01-01,Total,55834456.0,21787126.0,77621582.0,-16%,Entire World,,
2021-01-01,Argentina,184106.0,250647.0,434753.0,69%,South America,,
2021-01-01,Austria,124700.0,12000.0,136700.0,9%,Europe,,
2021-01-01,Belgium,224180.0,36858.0,261038.0,-2%,Europe,,
2021-01-01,Brazil,1707851.0,540402.0,2248253.0,12%,South America,,
2021-01-01,Canada,288235.0,826767.0,1115002.0,-19%,North America,,
2021-01-01,China,21407962.0,4674258.0,26082220.0,3%,Asia,,
2021-01-01,Czech republic,1105223.0,6209.0,1111432.0,-4%,Europe,,
2021-01-01,Egypt,23754.0,0.0,23754.0,0%,Africa,,
2021-01-01,Finland,93172.0,0.0,93172.0,8%,Europe,,
2021-01-01,France,917907.0,433401.0,1351308.0,3%,Europe,,
2021-01-01,Germany,3096165.0,212527.0,3308692.0,-12%,Europe,,
2021-01-01,Hungary,394302.0,0.0,394302.0,-3%,Europe,,
2021-01-01,India,3631095.0,768017.0,4399112.0,30%,Asia,,
2021-01-01,Indonesia,889756.0,232211.0,1121967.0,63%,Asia,,
2021-01-01,Italy,442432.0,353424.0,795856.0,2%,Europe,,
2021-01-01,Japan,6619242.0,1227713.0,7846955.0,-3%,Asia,,
2021-01-01,Kazakhstan,80679.0,11738.0,92417.0,24%,Asia,,
2021-01-01,Malaysia,446431.0,35220.0,481651.0,-1%,Asia,,
2021-01-01,Morocco,338339.0,64668.0,403007.0,23%,Africa,,
2021-01-01,Mexico,708242.0,2437411.0,3145653.0,-1%,North America,,
2021-01-01,Poland,260800.0,178621.0,439421.0,-3%,Europe,,
2021-01-01,Portugal,229221.0,60733.0,289954.0,10%,Europe,,
2021-01-01,Romania,420755.0,0.0,420755.0,-4%,Europe,,
2021-01-01,Russia,1352740.0,213577.0,1566317.0,9%,Europe,,
2021-01-01,Serbia,21109.0,154.0,21263.0,-9%,Europe,,
2021-01-01,Slovakia,1000000.0,0.0,1000000.0,1%,Europe,,
2021-01-01,Slovenia,95797.0,0.0,95797.0,-32%,Europe,,
2021-01-01,South africa,239267.0,259820.0,499087.0,12%,Africa,,
2021-01-01,South korea,3162727.0,299677.0,3462404.0,-1%,Asia,,
2021-01-01,Spain,1662174.0,435959.0,2098133.0,-8%,Europe,,
2021-01-01,Taiwan,196749.0,68571.0,265320.0,8%,Asia,,
2021-01-01,Thailand,594690.0,1091015.0,1685705.0,18%,Asia,,
2021-01-01,Turkey,782835.0,493305.0,1276140.0,-2%,Asia,,
2021-01-01,Ukraine,7342.0,811.0,8153.0,65%,Europe,,
2021-01-01,United kingdom,859575.0,72913.0,932488.0,-6%,Europe,,
2021-01-01,Usa,1563060.0,7604154.0,9167214.0,4%,North America,,
2021-01-01,Uzbekistan,236667.0,4982.0,241649.0,-15%,Asia,,
2021-01-01,Others,1645014.0,183930.0,1828944.0,0%,Other,,
2021-01-01,Total,57054295.0,23091693.0,80145988.0,3%,Entire World,,
2022-01-01,Argentina,257505.0,279388.0,536893.0,24%,South America,,
2022-01-01,Austria,107500.0,0.0,107500.0,-21%,Europe,,
2022-01-01,Belgium,232100.0,44454.0,276554.0,6%,Europe,,
2022-01-01,Brazil,1824833.0,544936.0,2369769.0,5%,South America,,
2022-01-01,Canada,289371.0,939364.0,1228735.0,10%,North America,,
2022-01-01,China,23836083.0,3184532.0,27020615.0,3%,Asia,,
2022-01-01,Czech republic,1217787.0,6669.0,1224456.0,10%,Europe,,
2022-01-01,Finland,73044.0,0.0,73044.0,-15%,Europe,,
2022-01-01,France,1010466.0,372707.0,1383173.0,2%,Europe,,
2022-01-01,Germany,3480357.0,197463.0,3677820.0,11%,Europe,,
2022-01-01,Hungary,441729.0,0.0,441729.0,6%,Europe,,
2022-01-01,India,4439039.0,1017818.0,5456857.0,24%,Asia,,
2022-01-01,Indonesia,1214250.0,255896.0,1470146.0,31%,Asia,,
2022-01-01,Italy,473194.0,323200.0,796394.0,0%,Europe,,
2022-01-01,Japan,6566356.0,1269163.0,7835519.0,0%,Asia,,
2022-01-01,Kazakhstan,103345.0,9195.0,112540.0,22%,Asia,,
2022-01-01,Malaysia,650190.0,52085.0,702275.0,46%,Asia,,
2022-01-01,Morocco,404742.0,60122.0,464864.0,15%,Africa,,
2022-01-01,Mexico,658001.0,2851071.0,3509072.0,10%,North America,,
2022-01-01,Poland,255100.0,228740.0,483840.0,10%,Europe,,
2022-01-01,Portugal,256018.0,66386.0,322404.0,11%,Europe,,
2022-01-01,Romania,509465.0,0.0,509465.0,21%,Europe,,
2022-01-01,Russia,448897.0,159563.0,608460.0,-61%,Europe,,
2022-01-01,Serbia,4358.0,140.0,4498.0,-79%,Europe,,
2022-01-01,Slovakia,1000000.0,0.0,1000000.0,-3%,Europe,,
2022-01-01,Slovenia,68130.0,0.0,68130.0,-29%,Europe,,
2022-01-01,South africa,309423.0,246466.0,555889.0,11%,Africa,,
2022-01-01,South korea,3438355.0,318694.0,3757049.0,9%,Asia,,
2022-01-01,Spain,1785432.0,434030.0,2219462.0,6%,Europe,,
2022-01-01,Taiwan,191409.0,69854.0,261263.0,-2%,Asia,,
2022-01-01,Thailand,594057.0,1289458.0,1883515.0,12%,Asia,,
2022-01-01,Turkey,810889.0,541759.0,1352648.0,6%,Asia,,
2022-01-01,Ukraine,1490.0,0.0,1490.0,-82%,Europe,,
2022-01-01,United kingdom,775014.0,101600.0,876614.0,-6%,Europe,,
2022-01-01,Usa,1751736.0,8308603.0,10060339.0,10%,North America,,
2022-01-01,Uzbekistan,328118.0,5451.0,333569.0,38%,Asia,,
2022-01-01,Others,1790867.0,239271.0,2030138.0,0%,Other,,
2022-01-01,Total,61598650.0,23418078.0,85016728.0,6%,Entire World,,
2023-01-01,Argentina,304783.0,305942.0,610725.0,14%,South America,,
2023-01-01,Austria,102291.0,11900.0,114191.0,-6%,Europe,,
2023-01-01,Belgium,285159.0,46944.0,332103.0,16%,Europe,,
2023-01-01,Brazil,1781612.0,543226.0,2324838.0,-2%,South America,,
2023-01-01,Canada,376888.0,1176138.0,1553026.0,26%,North America,,
2023-01-01,China,26123757.0,4037209.0,30160966.0,12%,Asia,,
2023-01-01,Czech republic,1397816.0,6685.0,1404501.0,15%,Europe,,
2023-01-01,Finland,30191.0,0.0,30191.0,-59%,Europe,,
2023-01-01,France,1026690.0,478386.0,1505076.0,9%,Europe,,
2023-01-01,Germany,4109371.0,0.0,4109371.0,18%,Europe,,
2023-01-01,Hungary,507225.0,0.0,507225.0,15%,Europe,,
2023-01-01,India,4783628.0,1067879.0,5851507.0,7%,Asia,,
2023-01-01,Indonesia,1180355.0,215362.0,1395717.0,-5%,Asia,,
2023-01-01,Italy,541953.0,338132.0,880085.0,11%,Europe,,
2023-01-01,Japan,7765428.0,1232012.0,8997440.0,15%,Asia,,
2023-01-01,Kazakhstan,134054.0,12935.0,146989.0,30%,Asia,,
2023-01-01,Malaysia,724891.0,49709.0,774600.0,10%,Asia,,
2023-01-01,Morocco,471950.0,63875.0,535825.0,15%,Africa,,
2023-01-01,Mexico,903753.0,3098294.0,4002047.0,14%,North America,,
2023-01-01,Poland,299300.0,313582.0,612882.0,27%,Europe,,
2023-01-01,Portugal,243201.0,75030.0,318231.0,-1%,Europe,,
2023-01-01,Romania,513050.0,0.0,513050.0,1%,Europe,,
2023-01-01,Russia,526439.0,203425.0,729864.0,20%,Europe,,
2023-01-01,Slovakia,1080000.0,0.0,1080000.0,10%,Europe,,
2023-01-01,Slovenia,60881.0,0.0,60881.0,-11%,Europe,,
2023-01-01,South africa,336980.0,296357.0,633337.0,14%,Africa,,
2023-01-01,South korea,3908747.0,334850.0,4243597.0,13%,Asia,,
2023-01-01,Spain,1907050.0,544171.0,2451221.0,10%,Europe,,
2023-01-01,Taiwan,221329.0,64633.0,285962.0,10%,Asia,,
2023-01-01,Thailand,580857.0,1260806.0,1841663.0,-2%,Asia,,
2023-01-01,Turkey,952667.0,515726.0,1468393.0,9%,Asia,,
2023-01-01,Ukraine,1993.0,0.0,1993.0,34%,Europe,,
2023-01-01,United kingdom,905117.0,120357.0,1025474.0,17%,Europe,,
2023-01-01,Usa,1745171.0,8866384.0,10611555.0,6%,North America,,
2023-01-01,Uzbekistan,421414.0,4462.0,425876.0,25%,Asia,,
2023-01-01,Others,877579.0,1128618.0,2006197.0,0%,Other,,
2023-01-01,Total,67133570.0,26413029.0,93546599.0,10%,Entire World,,
2023-12-31,Argentina,,,636871.8512295745,,,430707.5657519322,843036.1367072169
2024-12-31,Argentina,,,617622.3106718299,,,290046.8195909048,945197.801752755
2025-12-31,Argentina,,,644675.4371880112,,,249415.86878082546,1039935.005595197
2026-12-31,Argentina,,,640907.152583128,,,181558.77719841455,1100255.5279678414
2027-12-31,Argentina,,,657953.1983054266,,,139645.4725533733,1176260.92405748
2028-12-31,Argentina,,,659630.8651247025,,,95930.19507890544,1223331.5351704995
2029-12-31,Argentina,,,661960.4397716485,,,47613.2037610258,1276307.6757822712
2030-12-31,Argentina,,,687534.2233214944,,,33352.446684554685,1341715.9999584341
2031-12-31,Argentina,,,689403.4235374812,,,-6214.9132525126915,1385021.7603274751
2032-12-31,Argentina,,,672929.8922354262,,,-60936.47803307825,1406796.2625039308
2017-12-31,Australia,,,95875.82536015555,,,19036.295049143562,172715.35567116755
2018-12-31,Australia,,,82347.98588770996,,,-19052.968845481155,183748.94062090106
2019-12-31,Australia,,,72532.10769564308,,,-56859.35465395116,201923.5700452373
2020-12-31,Australia,,,68186.34809242727,,,-92436.93710714814,228809.6332920027
2021-12-31,Australia,,,70842.01020270484,,,-119124.05742424482,260808.0778296545
2022-12-31,Australia,,,71977.12825385582,,,-143117.75927331555,287072.01578102715
2023-12-31,Australia,,,78320.45935045028,,,-158136.412559862,314777.3312607625
2024-12-31,Australia,,,77765.16140803238,,,-177568.53259283915,333098.8554089039
2025-12-31,Australia,,,77002.94299615893,,,-195739.49382491715,349745.37981723505
2026-12-31,Australia,,,77591.88261625096,,,-211616.4889515782,366800.2541840801
2023-12-31,Austria,,,135822.27230750956,,,60718.86666805984,210925.67794695927
2024-12-31,Austria,,,143576.82006771,,,50181.38247123762,236972.2576641824
2025-12-31,Austria,,,150357.8788729215,,,51163.796644596136,249551.96110124682
2026-12-31,Austria,,,154767.0809077397,,,55202.38565438124,254331.77616109815
2027-12-31,Austria,,,165503.66489610515,,,66960.68504493842,264046.6447472719
2028-12-31,Austria,,,166267.9803452738,,,68079.96418289078,264455.9965076568
2029-12-31,Austria,,,162097.62562545843,,,63166.25816071755,261028.9930901993
2030-12-31,Austria,,,156499.81677459282,,,56226.6502039754,256772.98334521026
2031-12-31,Austria,,,155738.05024477365,,,54188.9432588512,257287.15723069612
2032-12-31,Austria,,,147435.18733418378,,,45067.33928678298,249803.03538158457
2023-12-31,Belgium,,,388617.210166674,,,273542.7875783002,503691.63275504776
2024-12-31,Belgium,,,389525.5587093865,,,214563.02486558902,564488.092553184
2025-12-31,Belgium,,,375262.07792416547,,,160135.00511946547,590389.1507288655
2026-12-31,Belgium,,,375616.7807311821,,,133919.14495332728,617314.4165090369
2027-12-31,Belgium,,,382485.25991317193,,,118900.24732089712,646070.2725054468
2028-12-31,Belgium,,,387308.4390627822,,,100987.15255023172,673629.7255753328
2029-12-31,Belgium,,,385865.6614979398,,,75717.94184397481,696013.3811519048
2030-12-31,Belgium,,,377364.42506453115,,,44996.902085999085,709731.9480430633
2031-12-31,Belgium,,,374412.5271369624,,,22766.524765616166,726058.5295083086
2032-12-31,Belgium,,,373487.6094134255,,,4513.052290527732,742462.1665363233
2023-12-31,Brazil,,,2085202.6498165433,,,1365071.5568628588,2805333.7427702276
2024-12-31,Brazil,,,2026149.208341405,,,964706.1479312785,3087592.268751532
2025-12-31,Brazil,,,2236608.27008415,,,925738.2434077323,3547478.296760568
2026-12-31,Brazil,,,2349463.81397261,,,858730.2926468512,3840197.3352983687
2027-12-31,Brazil,,,2187994.515291925,,,538578.1283389688,3837410.9022448813
2028-12-31,Brazil,,,2042567.8303972192,,,225256.81806902634,3859878.842725412
2029-12-31,Brazil,,,2163035.2612558724,,,185616.05372805498,4140454.4687836897
2030-12-31,Brazil,,,2297852.0978670386,,,190593.7917359532,4405110.4039981235
2031-12-31,Brazil,,,2237644.9574718038,,,16983.235465636943,4458306.679477971
2032-12-31,Brazil,,,2067897.6529567563,,,-273964.81982681993,4409760.1257403325
2023-12-31,Canada,,,1672298.040886738,,,1106463.8927759114,2238132.188997565
2024-12-31,Canada,,,1658697.040549641,,,908575.9418020338,2408818.1392972483
2025-12-31,Canada,,,1654604.8647322762,,,759088.4236263094,2550121.305838243
2026-12-31,Canada,,,1638064.8906745831,,,636843.2382505339,2639286.5430986322
2027-12-31,Canada,,,1653347.7866874333,,,562902.8955879584,2743792.677786908
2028-12-31,Canada,,,1625338.1515614914,,,462485.0076034276,2788191.295519555
2029-12-31,Canada,,,1590510.7426331756,,,365339.1664562514,2815682.3188100997
2030-12-31,Canada,,,1573097.5969444055,,,294952.12480382365,2851243.069084987
2031-12-31,Canada,,,1468065.3369119468,,,143698.59290281706,2792432.0809210762
2032-12-31,Canada,,,1405786.132888371,,,41163.9686156963,2770408.2971610455
2023-12-31,China,,,32116157.243140902,,,28434449.70226624,35797864.784015566
2024-12-31,China,,,32686744.440171983,,,25513759.66404561,39859729.21629836
2025-12-31,China,,,33667653.73317304,,,24246344.89662872,43088962.56971736
2026-12-31,China,,,34686497.688104756,,,23157194.309023224,46215801.06718629
2027-12-31,China,,,35340305.98982035,,,21832679.97379691,48847932.005843796
2028-12-31,China,,,36301754.254206955,,,20872512.872511268,51730995.63590264
2029-12-31,China,,,37544120.05284197,,,20227049.22354472,54861190.88213922
2030-12-31,China,,,38889061.28726177,,,19701036.634334877,58077085.94018866
2031-12-31,China,,,39978874.114068195,,,18927055.004013594,61030693.22412279
2032-12-31,China,,,41029542.54451132,,,18114563.278584823,63944521.81043781
2019-12-31,Czechia,,,1507093.8810457718,,,1395952.571801195,1618235.1902903486
2020-12-31,Czechia,,,1572354.1103192035,,,1410872.423663202,1733835.796975205
2021-12-31,Czechia,,,1618425.4575599926,,,1415756.446567138,1821094.4685528472
2022-12-31,Czechia,,,1656124.0334969594,,,1416447.953183294,1895800.1138106247
2023-12-31,Czechia,,,1827707.3124313967,,,1557738.8590024726,2097675.765860321
2024-12-31,Czechia,,,1899658.0894868781,,,1601136.6308320567,2198179.5481416993
2025-12-31,Czechia,,,1924291.5948412826,,,1598586.6101079225,2249996.5795746427
2026-12-31,Czechia,,,1968829.5593046965,,,1616910.8892804543,2320748.2293289388
2027-12-31,Czechia,,,2016802.681525069,,,1639514.4644167512,2394090.898633387
2028-12-31,Czechia,,,2095178.916828726,,,1693133.7287130563,2497224.1049443954
2021-12-31,Egypt,,,28286.584365134942,,,-11431.858518277557,68005.02724854744
2022-12-31,Egypt,,,27570.762556412326,,,-24393.77421170608,79535.29932453073
2023-12-31,Egypt,,,49294.12682018665,,,-11958.723383473756,110546.97702384705
2024-12-31,Egypt,,,45887.8443068306,,,-21221.227409305655,112996.91602296685
2025-12-31,Egypt,,,53186.570525475174,,,-19208.332309200872,125581.47336015123
2026-12-31,Egypt,,,44599.329237692466,,,-31292.149161257097,120490.80763664203
2027-12-31,Egypt,,,55619.79108847809,,,-23747.85604358767,134987.43822054385
2028-12-31,Egypt,,,45535.34562024861,,,-36139.486339855735,127210.17758035296
2029-12-31,Egypt,,,47675.253977234606,,,-36486.500932067225,131837.00888653644
2030-12-31,Egypt,,,53116.98104419408,,,-32674.15081000347,138908.1128983916
2023-12-31,Finland,,,24213.85956148665,,,-15877.981540945664,64305.700663918964
2024-12-31,Finland,,,28146.12183160612,,,-37110.443955161885,93402.68761837413
2025-12-31,Finland,,,33027.96621612891,,,-48307.91926221189,114363.85169446972
2026-12-31,Finland,,,35435.232360896196,,,-56615.45342215822,127485.9181439506
2027-12-31,Finland,,,36538.34624782087,,,-68130.98644670358,141207.67894234532
2028-12-31,Finland,,,40731.51536097918,,,-74366.94198048481,155829.9727024432
2029-12-31,Finland,,,41550.249205039494,,,-81975.63565941938,165076.13406949837
2030-12-31,Finland,,,43931.810862338214,,,-88886.01067835496,176749.6324030314
2031-12-31,Finland,,,40047.96526878582,,,-101018.44299338791,181114.37353095954
2032-12-31,Finland,,,40592.87915821,,,-107737.14849180367,188922.9068082237
2023-12-31,France,,,1647193.4187502533,,,1084778.7693337924,2209608.068166714
2024-12-31,France,,,1666991.8389449865,,,827041.0004720988,2506942.6774178743
2025-12-31,France,,,1662682.5298754843,,,618728.6894034445,2706636.370347524
2026-12-31,France,,,1656162.8804069671,,,440722.5054878914,2871603.255326043
2027-12-31,France,,,1652397.751914046,,,286864.9660094932,3017930.5378185986
2028-12-31,France,,,1641368.2869806981,,,140635.4383377724,3142101.1356236236
2029-12-31,France,,,1626115.831795691,,,1393.8794722096063,3250837.7841191725
2030-12-31,France,,,1624020.742262505,,,-115878.66026839358,3363920.1447934033
2031-12-31,France,,,1651088.7058690188,,,-196823.30776767177,3499000.7195057096
2032-12-31,France,,,1630952.0049706367,,,-318999.3596091161,3580903.3695503892
2023-12-31,Germany,,,4386622.359827069,,,3608983.3055025083,5164261.414151629
2024-12-31,Germany,,,4347755.595191926,,,3211317.5875078863,5484193.602875965
2025-12-31,Germany,,,4295858.710121038,,,2915918.6136344927,5675798.806607584
2026-12-31,Germany,,,4254681.402854816,,,2664858.7661012597,5844504.039608372
2027-12-31,Germany,,,4225149.625029897,,,2459463.7542357114,5990835.495824084
2028-12-31,Germany,,,4226423.981903047,,,2303197.546089478,6149650.417716617
2029-12-31,Germany,,,4230963.940120917,,,2167219.009458587,6294708.870783247
2030-12-31,Germany,,,4245935.54269252,,,2053769.100870838,6438101.984514201
2031-12-31,Germany,,,4265752.860848459,,,1955888.0464719255,6575617.675224993
2032-12-31,Germany,,,4217623.947260826,,,1798733.5389963114,6636514.355525341
2023-12-31,Hungary,,,510701.63398640195,,,382063.8028244328,639339.4651483712
2024-12-31,Hungary,,,505864.0523745579,,,318247.9669523111,693480.1377968047
2025-12-31,Hungary,,,490227.2373660778,,,260079.93737940874,720374.5373527468
2026-12-31,Hungary,,,473864.90322958934,,,213860.49646264056,733869.3099965381
